Store,Medicine,Category,Quantity,ExpiryDate,LastUpdated,Region,State,StoreSize,StoreTier
ST035,Sitagliptin_25mg_Tablet,Endocrine,0,2028-01-15,2025-08-18,Southwest,LA,Medium,Rural
ST035,Tacrolimus_50mg_Cream,Dermatological,30,2029-06-07,2025-09-05,Southwest,LA,Medium,Rural
ST035,Rivastigmine_25mg_Cream,Geriatric,82,2029-03-13,2025-08-21,Southwest,LA,Medium,Rural
ST035,Hydrocortisone_5mg_Capsule,Dermatological,70,2027-07-04,2025-08-21,Southwest,LA,Medium,Rural
ST035,Epinephrine_10mg_Cream,Emergency Medicine,290,2026-07-25,2025-08-18,Southwest,LA,Medium,Rural
ST035,Phenytoin_50mg_Tablet,Neurological,102,2026-06-07,2025-09-08,Southwest,LA,Medium,Rural
ST035,Ranitidine_200mg_Cream,Gastrointestinal,143,2028-04-07,2025-09-01,Southwest,LA,Medium,Rural
ST035,Rivastigmine_200mg_Capsule,Geriatric,98,2029-07-18,2025-08-18,Southwest,LA,Medium,Rural
ST035,Tadalafil_10mg_Capsule,Urology,59,2026-11-20,2025-08-27,Southwest,LA,Medium,Rural
ST035,Lansoprazole_25mg_Injection,Gastrointestinal,57,2026-02-03,2025-08-15,Southwest,LA,Medium,Rural
ST035,Sulfasalazine_100mg_Injection,Immunology,7,2027-06-26,2025-08-15,Southwest,LA,Medium,Rural
ST035,Ticagrelor_200mg_Capsule,Hematology,23,2028-01-03,2025-08-29,Southwest,LA,Medium,Rural
ST035,Methylprednisolone_100mg_Capsule,Immunology,5,2025-09-14,2025-09-13,Southwest,LA,Medium,Rural
ST035,Repaglinide_25mg_Capsule,Endocrine,297,2028-02-08,2025-08-14,Southwest,LA,Medium,Rural
ST035,Latanoprost_500mg_Tablet,Ophthalmologic,90,2028-04-17,2025-08-19,Southwest,LA,Medium,Rural
ST035,Azithromycin_50mg_Tablet,Infectious Disease,128,2026-02-04,2025-08-26,Southwest,LA,Medium,Rural
ST035,Tacrolimus_500mg_Injection,Immunology,45,2026-07-24,2025-09-05,Southwest,LA,Medium,Rural
ST035,Olanzapine_25mg_Capsule,Psychiatric,95,2026-05-05,2025-09-02,Southwest,LA,Medium,Rural
ST035,Memantine_10mg_Liquid,Geriatric,10,2026-09-12,2025-08-29,Southwest,LA,Medium,Rural
ST035,Furosemide_5mg_Capsule,Cardiovascular,159,2028-09-01,2025-08-20,Southwest,LA,Medium,Rural
ST035,Aspirin_500mg_Injection,Pain Management,1,2025-09-27,2025-08-17,Southwest,LA,Medium,Rural
ST035,Rivaroxaban_25mg_Liquid,Hematology,42,2026-01-09,2025-08-31,Southwest,LA,Medium,Rural
ST035,Fluticasone_100mg_Tablet,Respiratory,62,2028-12-01,2025-09-11,Southwest,LA,Medium,Rural
ST035,Loratadine_500mg_Tablet,Pediatric,78,2029-03-26,2025-08-20,Southwest,LA,Medium,Rural
ST035,Adalimumab_500mg_Injection,Immunology,26,2027-01-15,2025-09-12,Southwest,LA,Medium,Rural
ST035,Ibuprofen_Pediatric_5mg_Liquid,Pediatric,48,2026-08-17,2025-08-14,Southwest,LA,Medium,Rural
ST035,Enoxaparin_5mg_Injection,Hematology,140,2026-12-27,2025-09-06,Southwest,LA,Medium,Rural
ST035,Namenda_100mg_Liquid,Geriatric,63,2026-04-16,2025-09-02,Southwest,LA,Medium,Rural
ST035,Lamotrigine_10mg_Cream,Neurological,65,2027-07-10,2025-08-31,Southwest,LA,Medium,Rural
ST035,Razadyne_500mg_Tablet,Geriatric,9,2028-09-27,2025-09-01,Southwest,LA,Medium,Rural
ST035,Dorzolamide_500mg_Injection,Ophthalmologic,24,2027-04-09,2025-08-31,Southwest,LA,Medium,Rural
ST035,Clozapine_10mg_Capsule,Psychiatric,85,2027-11-14,2025-08-23,Southwest,LA,Medium,Rural
ST035,Cetirizine_500mg_Cream,Pediatric,35,2028-06-22,2025-09-06,Southwest,LA,Medium,Rural
ST035,Pregabalin_5mg_Cream,Neurological,79,2028-06-10,2025-09-06,Southwest,LA,Medium,Rural
ST035,Fluoxetine_200mg_Capsule,Psychiatric,0,2027-11-27,2025-09-07,Southwest,LA,Medium,Rural
ST036,Valproate_50mg_Liquid,Neurological,166,2026-04-06,2025-08-31,Southwest,NM,Large,Urban
ST036,Furosemide_500mg_Liquid,Cardiovascular,334,2026-06-21,2025-09-06,Southwest,NM,Large,Urban
ST036,Sulfasalazine_100mg_Injection,Immunology,2,2027-08-07,2025-09-06,Southwest,NM,Large,Urban
ST036,Aspirin_200mg_Cream,Hematology,159,2029-05-21,2025-08-23,Southwest,NM,Large,Urban
ST036,Furosemide_10mg_Tablet,Cardiovascular,194,2025-09-25,2025-09-13,Southwest,NM,Large,Urban
ST036,Tadalafil_100mg_Tablet,Urology,0,2027-10-15,2025-08-14,Southwest,NM,Large,Urban
ST036,Ceftriaxone_50mg_Injection,Pediatric,7,2025-04-18,2025-08-29,Southwest,NM,Large,Urban
ST036,Metronidazole_50mg_Liquid,Dermatological,146,2026-06-30,2025-08-24,Southwest,NM,Large,Urban
ST036,Budesonide_100mg_Tablet,Respiratory,144,2025-10-01,2025-08-21,Southwest,NM,Large,Urban
ST036,Calcium_Chloride_200mg_Liquid,Emergency Medicine,207,2026-06-02,2025-09-10,Southwest,NM,Large,Urban
ST036,Adenosine_10mg_Capsule,Emergency Medicine,205,2029-08-04,2025-08-29,Southwest,NM,Large,Urban
ST036,Olanzapine_100mg_Liquid,Psychiatric,16,2025-12-05,2025-09-11,Southwest,NM,Large,Urban
ST036,Memantine_50mg_Injection,Geriatric,177,2027-08-22,2025-09-10,Southwest,NM,Large,Urban
ST036,Adapalene_200mg_Injection,Dermatological,163,2026-01-03,2025-08-14,Southwest,NM,Large,Urban
ST036,Ipratropium_100mg_Capsule,Respiratory,68,2027-03-31,2025-09-11,Southwest,NM,Large,Urban
ST036,Methylprednisolone_200mg_Tablet,Immunology,30,2025-12-19,2025-08-16,Southwest,NM,Large,Urban
ST036,Quetiapine_50mg_Liquid,Psychiatric,54,2026-05-28,2025-09-10,Southwest,NM,Large,Urban
ST036,Sitagliptin_10mg_Cream,Endocrine,146,2027-04-20,2025-08-31,Southwest,NM,Large,Urban
ST036,Insulin_25mg_Liquid,Endocrine,0,2026-01-10,2025-08-21,Southwest,NM,Large,Urban
ST036,Methylprednisolone_10mg_Capsule,Immunology,5,2028-12-30,2025-08-14,Southwest,NM,Large,Urban
ST036,Loperamide_50mg_Capsule,Gastrointestinal,56,2025-05-05,2025-08-31,Southwest,NM,Large,Urban
ST036,Moxifloxacin_5mg_Cream,Infectious Disease,51,2028-08-28,2025-08-14,Southwest,NM,Large,Urban
ST036,Methylprednisolone_100mg_Capsule,Immunology,30,2029-02-16,2025-08-20,Southwest,NM,Large,Urban
ST036,Tretinoin_50mg_Tablet,Dermatological,120,2028-01-21,2025-09-09,Southwest,NM,Large,Urban
ST036,Imatinib_500mg_Injection,Oncology,0,2025-10-07,2025-08-30,Southwest,NM,Large,Urban
ST036,Oxybutynin_50mg_Injection,Urology,85,2026-12-10,2025-08-24,Southwest,NM,Large,Urban
ST036,Amoxicillin_500mg_Capsule,Infectious Disease,150,2028-07-19,2025-08-23,Southwest,NM,Large,Urban
ST036,Naloxone_25mg_Tablet,Emergency Medicine,6,2025-09-17,2025-09-02,Southwest,NM,Large,Urban
ST036,Haloperidol_10mg_Tablet,Psychiatric,146,2027-02-22,2025-09-13,Southwest,NM,Large,Urban
ST036,Warfarin_25mg_Injection,Hematology,0,2026-04-07,2025-08-20,Southwest,NM,Large,Urban
ST036,Dabigatran_200mg_Injection,Hematology,0,2026-12-09,2025-08-31,Southwest,NM,Large,Urban
ST036,Levothyroxine_200mg_Tablet,Endocrine,10,2026-06-18,2025-09-12,Southwest,NM,Large,Urban
ST036,Formoterol_100mg_Capsule,Respiratory,98,2026-12-18,2025-09-12,Southwest,NM,Large,Urban
ST036,Benzoyl_Peroxide_50mg_Cream,Dermatological,0,2027-08-03,2025-09-03,Southwest,NM,Large,Urban
ST036,Loratadine_500mg_Cream,Pediatric,7,2026-09-06,2025-08-15,Southwest,NM,Large,Urban
ST036,Valproate_500mg_Tablet,Neurological,79,2027-07-01,2025-08-24,Southwest,NM,Large,Urban
ST036,Tacrolimus_25mg_Tablet,Dermatological,0,2028-05-15,2025-08-17,Southwest,NM,Large,Urban
ST036,Acetaminophen_100mg_Capsule,Pain Management,158,2029-01-15,2025-09-09,Southwest,NM,Large,Urban
ST036,Razadyne_500mg_Tablet,Geriatric,97,2028-09-08,2025-08-20,Southwest,NM,Large,Urban
ST036,Risperidone_25mg_Injection,Psychiatric,151,2025-05-12,2025-08-27,Southwest,NM,Large,Urban
ST036,Exelon_50mg_Capsule,Geriatric,175,2029-06-28,2025-08-16,Southwest,NM,Large,Urban
ST036,Topiramate_500mg_Injection,Neurological,13,2026-03-03,2025-09-02,Southwest,NM,Large,Urban
ST036,Azithromycin_Pediatric_100mg_Liquid,Pediatric,46,2026-08-01,2025-09-11,Southwest,NM,Large,Urban
ST036,Ondansetron_10mg_Injection,Gastrointestinal,98,2026-03-16,2025-09-09,Southwest,NM,Large,Urban
ST036,Albuterol_50mg_Cream,Respiratory,54,2027-11-16,2025-09-13,Southwest,NM,Large,Urban
ST036,Tacrolimus_500mg_Injection,Immunology,18,2027-03-19,2025-08-20,Southwest,NM,Large,Urban
ST036,Famotidine_25mg_Injection,Gastrointestinal,124,2026-04-26,2025-08-24,Southwest,NM,Large,Urban
ST036,Ibuprofen_Pediatric_50mg_Cream,Pediatric,127,2028-10-07,2025-09-06,Southwest,NM,Large,Urban
ST036,Warfarin_200mg_Injection,Cardiovascular,289,2026-03-08,2025-09-12,Southwest,NM,Large,Urban
ST036,Olanzapine_50mg_Cream,Psychiatric,27,2028-06-06,2025-08-17,Southwest,NM,Large,Urban
ST036,Ranitidine_200mg_Cream,Gastrointestinal,3,2026-08-16,2025-09-01,Southwest,NM,Large,Urban
ST036,Nilotinib_10mg_Tablet,Oncology,57,2025-09-24,2025-08-23,Southwest,NM,Large,Urban
ST036,Finasteride_200mg_Cream,Urology,145,2028-08-01,2025-08-18,Southwest,NM,Large,Urban
ST036,Metoprolol_200mg_Cream,Cardiovascular,193,2027-06-24,2025-08-26,Southwest,NM,Large,Urban
ST036,Lisinopril_10mg_Tablet,Cardiovascular,10,2028-07-26,2025-08-21,Southwest,NM,Large,Urban
ST036,Metronidazole_5mg_Cream,Dermatological,115,2026-05-28,2025-09-10,Southwest,NM,Large,Urban
ST036,Timolol_200mg_Cream,Ophthalmologic,62,2029-03-29,2025-09-01,Southwest,NM,Large,Urban
ST036,Loperamide_5mg_Capsule,Gastrointestinal,2,2028-12-02,2025-08-28,Southwest,NM,Large,Urban
ST036,Cyclosporine_5mg_Cream,Immunology,54,2028-04-12,2025-08-23,Southwest,NM,Large,Urban
ST036,Zafirlukast_500mg_Tablet,Respiratory,26,2028-02-17,2025-09-10,Southwest,NM,Large,Urban
ST036,Benzoyl_Peroxide_50mg_Cream,Dermatological,0,2025-12-30,2025-09-01,Southwest,NM,Large,Urban
ST036,Ipratropium_500mg_Capsule,Respiratory,56,2025-09-26,2025-09-05,Southwest,NM,Large,Urban
ST036,Losartan_100mg_Tablet,Cardiovascular,204,2029-07-24,2025-08-27,Southwest,NM,Large,Urban
ST036,Salmeterol_200mg_Liquid,Respiratory,156,2026-09-03,2025-08-21,Southwest,NM,Large,Urban
ST036,Azathioprine_500mg_Tablet,Immunology,12,2027-10-07,2025-08-19,Southwest,NM,Large,Urban
ST036,Rosiglitazone_500mg_Tablet,Endocrine,345,2027-11-22,2025-08-16,Southwest,NM,Large,Urban
ST036,Apixaban_5mg_Capsule,Hematology,54,2027-02-18,2025-09-07,Southwest,NM,Large,Urban
ST036,Formoterol_10mg_Injection,Respiratory,150,2026-05-17,2025-08-29,Southwest,NM,Large,Urban
ST036,Razadyne_25mg_Injection,Geriatric,72,2026-07-20,2025-08-16,Southwest,NM,Large,Urban
ST036,Atorvastatin_50mg_Capsule,Cardiovascular,324,2025-10-05,2025-09-08,Southwest,NM,Large,Urban
ST036,Letrozole_10mg_Injection,Oncology,37,2027-01-27,2025-08-14,Southwest,NM,Large,Urban
ST036,Metoprolol_50mg_Tablet,Cardiovascular,132,2026-02-11,2025-08-27,Southwest,NM,Large,Urban
ST036,Travoprost_100mg_Liquid,Ophthalmologic,178,2025-12-19,2025-08-19,Southwest,NM,Large,Urban
ST036,Calcium_Chloride_5mg_Injection,Emergency Medicine,0,2026-06-23,2025-08-16,Southwest,NM,Large,Urban
ST036,Rosiglitazone_500mg_Tablet,Endocrine,1,2026-12-01,2025-08-29,Southwest,NM,Large,Urban
ST036,Cromolyn_10mg_Cream,Respiratory,58,2029-03-20,2025-08-20,Southwest,NM,Large,Urban
ST036,Amlodipine_10mg_Cream,Cardiovascular,147,2029-06-05,2025-09-11,Southwest,NM,Large,Urban
ST036,Timolol_50mg_Injection,Ophthalmologic,87,2026-05-07,2025-09-13,Southwest,NM,Large,Urban
ST036,Brinzolamide_25mg_Injection,Ophthalmologic,67,2025-09-26,2025-08-24,Southwest,NM,Large,Urban
ST036,Tramadol_500mg_Tablet,Pain Management,330,2027-06-01,2025-09-10,Southwest,NM,Large,Urban
ST036,Apraclonidine_50mg_Liquid,Ophthalmologic,68,2025-11-20,2025-08-28,Southwest,NM,Large,Urban
ST036,Carbamazepine_5mg_Tablet,Neurological,2,2029-08-22,2025-09-08,Southwest,NM,Large,Urban
ST036,Metformin_50mg_Liquid,Endocrine,0,2026-05-19,2025-09-09,Southwest,NM,Large,Urban
ST036,Naproxen_500mg_Capsule,Pain Management,7,2026-05-25,2025-09-03,Southwest,NM,Large,Urban
ST036,Ticagrelor_200mg_Capsule,Hematology,6,2025-10-12,2025-08-22,Southwest,NM,Large,Urban
ST036,Moxifloxacin_10mg_Liquid,Infectious Disease,176,2026-06-08,2025-09-07,Southwest,NM,Large,Urban
ST036,Tretinoin_500mg_Capsule,Dermatological,18,2028-06-24,2025-08-29,Southwest,NM,Large,Urban
ST036,Vasopressin_500mg_Liquid,Emergency Medicine,285,2025-05-05,2025-08-14,Southwest,NM,Large,Urban
ST036,Metoclopramide_5mg_Cream,Gastrointestinal,15,2029-06-29,2025-09-10,Southwest,NM,Large,Urban
ST036,Lansoprazole_50mg_Capsule,Gastrointestinal,4,2027-09-25,2025-09-05,Southwest,NM,Large,Urban
ST036,Warfarin_25mg_Capsule,Hematology,7,2025-12-08,2025-09-10,Southwest,NM,Large,Urban
ST036,Fentanyl_10mg_Injection,Pain Management,333,2027-01-10,2025-09-10,Southwest,NM,Large,Urban
ST036,Lamotrigine_25mg_Injection,Neurological,52,2027-03-14,2025-09-13,Southwest,NM,Large,Urban
ST036,Aspirin_100mg_Capsule,Pain Management,8,2027-12-12,2025-08-25,Southwest,NM,Large,Urban
ST036,Adenosine_100mg_Tablet,Emergency Medicine,1,2029-01-24,2025-08-30,Southwest,NM,Large,Urban
ST036,Mirabegron_500mg_Injection,Urology,114,2026-02-14,2025-09-02,Southwest,NM,Large,Urban
ST036,Heparin_500mg_Injection,Hematology,165,2027-05-01,2025-09-04,Southwest,NM,Large,Urban
ST036,Pregabalin_5mg_Cream,Neurological,7,2026-02-06,2025-08-29,Southwest,NM,Large,Urban
ST036,Losartan_200mg_Injection,Cardiovascular,110,2027-02-03,2025-09-08,Southwest,NM,Large,Urban
ST036,Hydroxychloroquine_500mg_Capsule,Immunology,40,2029-07-17,2025-09-04,Southwest,NM,Large,Urban
ST036,Budesonide_100mg_Capsule,Respiratory,27,2027-06-20,2025-09-11,Southwest,NM,Large,Urban
ST036,Cyclosporine_500mg_Tablet,Immunology,6,2027-05-17,2025-08-26,Southwest,NM,Large,Urban
ST036,Ranitidine_200mg_Injection,Gastrointestinal,128,2026-09-17,2025-08-24,Southwest,NM,Large,Urban
ST036,Glipizide_10mg_Liquid,Endocrine,139,2025-12-14,2025-08-31,Southwest,NM,Large,Urban
ST036,Loratadine_5mg_Injection,Pediatric,24,2026-04-10,2025-08-18,Southwest,NM,Large,Urban
ST036,Warfarin_500mg_Tablet,Hematology,3,2028-11-19,2025-09-09,Southwest,NM,Large,Urban
ST036,Bimatoprost_50mg_Liquid,Ophthalmologic,118,2025-10-29,2025-08-18,Southwest,NM,Large,Urban
ST036,Ceftriaxone_25mg_Injection,Pediatric,82,2026-02-05,2025-08-26,Southwest,NM,Large,Urban
ST036,Erythromycin_10mg_Liquid,Infectious Disease,0,2026-04-02,2025-09-11,Southwest,NM,Large,Urban
ST036,Haloperidol_25mg_Tablet,Psychiatric,130,2028-06-19,2025-09-02,Southwest,NM,Large,Urban
ST036,Ipratropium_25mg_Cream,Respiratory,4,2026-08-16,2025-09-09,Southwest,NM,Large,Urban
ST036,Phenytoin_200mg_Tablet,Neurological,18,2027-08-08,2025-08-16,Southwest,NM,Large,Urban
ST036,Benzoyl_Peroxide_500mg_Liquid,Dermatological,48,2025-09-25,2025-09-01,Southwest,NM,Large,Urban
ST036,Doxycycline_25mg_Capsule,Infectious Disease,157,2028-07-03,2025-09-09,Southwest,NM,Large,Urban
ST036,Lisinopril_200mg_Liquid,Cardiovascular,187,2025-11-22,2025-08-30,Southwest,NM,Large,Urban
ST036,Oxybutynin_500mg_Injection,Urology,98,2026-01-17,2025-08-14,Southwest,NM,Large,Urban
ST036,Atorvastatin_50mg_Cream,Cardiovascular,261,2025-10-10,2025-09-06,Southwest,NM,Large,Urban
ST036,Dopamine_500mg_Injection,Emergency Medicine,7,2026-03-17,2025-08-16,Southwest,NM,Large,Urban
ST036,Vardenafil_100mg_Cream,Urology,180,2028-03-09,2025-09-04,Southwest,NM,Large,Urban
ST036,Tamsulosin_10mg_Capsule,Urology,88,2027-11-13,2025-08-30,Southwest,NM,Large,Urban
ST036,Levofloxacin_200mg_Liquid,Infectious Disease,142,2026-08-12,2025-08-25,Southwest,NM,Large,Urban
ST036,Metformin_50mg_Liquid,Endocrine,249,2025-11-17,2025-08-15,Southwest,NM,Large,Urban
ST036,Rituximab_100mg_Tablet,Oncology,21,2027-03-05,2025-08-23,Southwest,NM,Large,Urban
ST036,Nilotinib_100mg_Tablet,Oncology,54,2025-10-09,2025-09-01,Southwest,NM,Large,Urban
ST036,Repaglinide_10mg_Cream,Endocrine,246,2026-07-31,2025-08-28,Southwest,NM,Large,Urban
ST036,Apraclonidine_100mg_Injection,Ophthalmologic,151,2026-10-13,2025-09-04,Southwest,NM,Large,Urban
ST036,Finasteride_100mg_Liquid,Urology,86,2026-05-19,2025-08-29,Southwest,NM,Large,Urban
ST036,Aripiprazole_500mg_Tablet,Psychiatric,3,2025-09-24,2025-08-30,Southwest,NM,Large,Urban
ST036,Ibuprofen_5mg_Cream,Pain Management,242,2027-08-07,2025-08-20,Southwest,NM,Large,Urban
ST036,Levofloxacin_500mg_Cream,Infectious Disease,70,2026-10-07,2025-09-05,Southwest,NM,Large,Urban
ST036,Levofloxacin_10mg_Injection,Infectious Disease,94,2026-05-29,2025-08-15,Southwest,NM,Large,Urban
ST036,Sulfasalazine_50mg_Capsule,Immunology,5,2025-06-10,2025-08-14,Southwest,NM,Large,Urban
ST036,Trimethoprim_100mg_Capsule,Infectious Disease,31,2028-10-29,2025-09-03,Southwest,NM,Large,Urban
ST036,Adalimumab_50mg_Injection,Immunology,7,2025-10-08,2025-09-02,Southwest,NM,Large,Urban
ST036,Cyclosporine_25mg_Cream,Immunology,18,2029-05-30,2025-08-24,Southwest,NM,Large,Urban
ST036,Rituximab_500mg_Tablet,Oncology,10,2028-02-08,2025-08-20,Southwest,NM,Large,Urban
ST036,Metoprolol_5mg_Tablet,Cardiovascular,348,2026-11-28,2025-09-12,Southwest,NM,Large,Urban
ST036,Doxycycline_100mg_Liquid,Infectious Disease,12,2025-11-27,2025-08-31,Southwest,NM,Large,Urban
ST036,Haloperidol_200mg_Cream,Psychiatric,50,2028-09-23,2025-09-12,Southwest,NM,Large,Urban
ST036,Aspirin_100mg_Cream,Hematology,0,2029-03-24,2025-08-29,Southwest,NM,Large,Urban
ST036,Donepezil_XR_500mg_Injection,Geriatric,132,2026-04-11,2025-09-07,Southwest,NM,Large,Urban
ST036,Amoxicillin_Pediatric_100mg_Cream,Pediatric,42,2026-04-28,2025-09-13,Southwest,NM,Large,Urban
ST036,Tamsulosin_5mg_Cream,Urology,176,2026-08-28,2025-09-03,Southwest,NM,Large,Urban
ST036,Imatinib_200mg_Capsule,Oncology,31,2028-03-03,2025-09-01,Southwest,NM,Large,Urban
ST036,Norepinephrine_5mg_Cream,Emergency Medicine,415,2029-06-08,2025-09-05,Southwest,NM,Large,Urban
ST036,Oxycodone_100mg_Tablet,Pain Management,136,2027-06-24,2025-09-12,Southwest,NM,Large,Urban
ST036,Adalimumab_500mg_Injection,Immunology,42,2026-10-02,2025-09-10,Southwest,NM,Large,Urban
ST036,Benzoyl_Peroxide_100mg_Tablet,Dermatological,0,2028-09-27,2025-08-20,Southwest,NM,Large,Urban
ST036,Hydrocodone_5mg_Liquid,Pain Management,1,2026-02-11,2025-08-31,Southwest,NM,Large,Urban
ST036,Tamsulosin_500mg_Capsule,Urology,150,2027-07-24,2025-08-28,Southwest,NM,Large,Urban
ST036,Letrozole_500mg_Cream,Oncology,28,2026-08-30,2025-08-14,Southwest,NM,Large,Urban
ST036,Ibuprofen_10mg_Liquid,Pain Management,213,2025-12-01,2025-09-12,Southwest,NM,Large,Urban
ST036,Salmeterol_50mg_Liquid,Respiratory,138,2026-02-10,2025-08-17,Southwest,NM,Large,Urban
ST036,Vardenafil_25mg_Tablet,Urology,67,2029-08-31,2025-08-27,Southwest,NM,Large,Urban
ST036,Gabapentin_10mg_Tablet,Neurological,0,2026-12-03,2025-09-05,Southwest,NM,Large,Urban
ST036,Codeine_25mg_Tablet,Pain Management,147,2028-05-12,2025-09-06,Southwest,NM,Large,Urban
ST036,Dasatinib_100mg_Cream,Oncology,50,2025-11-29,2025-08-20,Southwest,NM,Large,Urban
ST036,Exelon_100mg_Capsule,Geriatric,0,2027-10-08,2025-09-02,Southwest,NM,Large,Urban
ST036,Amoxicillin_5mg_Cream,Infectious Disease,9,2028-05-30,2025-08-23,Southwest,NM,Large,Urban
ST036,Mirabegron_5mg_Liquid,Urology,4,2026-08-17,2025-08-28,Southwest,NM,Large,Urban
ST036,Amoxicillin_100mg_Tablet,Infectious Disease,34,2028-10-01,2025-08-24,Southwest,NM,Large,Urban
ST036,Montelukast_50mg_Capsule,Respiratory,42,2027-02-13,2025-08-17,Southwest,NM,Large,Urban
ST036,Acetaminophen_Pediatric_5mg_Capsule,Pediatric,0,2026-03-30,2025-08-26,Southwest,NM,Large,Urban
ST036,Quetiapine_10mg_Injection,Psychiatric,139,2026-07-16,2025-08-21,Southwest,NM,Large,Urban
ST036,Adalimumab_100mg_Liquid,Immunology,30,2026-02-24,2025-09-07,Southwest,NM,Large,Urban
ST036,Fluoxetine_200mg_Capsule,Psychiatric,103,2026-07-24,2025-08-24,Southwest,NM,Large,Urban
ST036,Risperidone_100mg_Tablet,Psychiatric,5,2028-11-09,2025-09-13,Southwest,NM,Large,Urban
ST036,Ibuprofen_Pediatric_5mg_Liquid,Pediatric,55,2025-10-08,2025-09-09,Southwest,NM,Large,Urban
ST036,Hydrocortisone_200mg_Liquid,Dermatological,0,2026-03-16,2025-08-30,Southwest,NM,Large,Urban
ST036,Levothyroxine_10mg_Injection,Endocrine,153,2026-09-26,2025-08-14,Southwest,NM,Large,Urban
ST036,Donepezil_XR_500mg_Tablet,Geriatric,4,2029-05-25,2025-09-05,Southwest,NM,Large,Urban
ST036,Lisinopril_5mg_Tablet,Cardiovascular,84,2026-02-01,2025-08-30,Southwest,NM,Large,Urban
ST036,Omeprazole_10mg_Capsule,Gastrointestinal,26,2027-12-18,2025-09-04,Southwest,NM,Large,Urban
ST036,Atropine_100mg_Tablet,Emergency Medicine,163,2026-11-11,2025-09-08,Southwest,NM,Large,Urban
ST036,Clotrimazole_10mg_Tablet,Dermatological,114,2028-09-10,2025-08-30,Southwest,NM,Large,Urban
ST036,Lisinopril_10mg_Capsule,Cardiovascular,157,2026-03-24,2025-08-23,Southwest,NM,Large,Urban
ST036,Rosiglitazone_50mg_Tablet,Endocrine,250,2025-10-04,2025-08-24,Southwest,NM,Large,Urban
ST036,Cetirizine_5mg_Capsule,Pediatric,5,2027-02-05,2025-09-08,Southwest,NM,Large,Urban
ST036,Apixaban_100mg_Capsule,Hematology,19,2027-05-06,2025-08-18,Southwest,NM,Large,Urban
ST036,Naproxen_500mg_Capsule,Pain Management,60,2026-04-10,2025-08-22,Southwest,NM,Large,Urban
ST036,Rivastigmine_25mg_Cream,Geriatric,94,2025-10-05,2025-08-19,Southwest,NM,Large,Urban
ST036,Aspirin_25mg_Injection,Hematology,115,2026-06-26,2025-09-08,Southwest,NM,Large,Urban
ST036,Tacrolimus_500mg_Injection,Immunology,25,2026-05-15,2025-09-03,Southwest,NM,Large,Urban
ST036,Glyburide_50mg_Injection,Endocrine,262,2027-03-27,2025-08-15,Southwest,NM,Large,Urban
ST036,Travoprost_100mg_Cream,Ophthalmologic,46,2025-11-27,2025-08-21,Southwest,NM,Large,Urban
ST036,Carbachol_25mg_Liquid,Ophthalmologic,62,2026-04-28,2025-08-14,Southwest,NM,Large,Urban
ST036,Rivaroxaban_25mg_Liquid,Hematology,134,2026-03-27,2025-08-17,Southwest,NM,Large,Urban
ST036,Ipratropium_10mg_Liquid,Respiratory,136,2025-11-21,2025-08-18,Southwest,NM,Large,Urban
ST036,Sorafenib_25mg_Liquid,Oncology,13,2026-03-04,2025-08-23,Southwest,NM,Large,Urban
ST036,Esomeprazole_5mg_Liquid,Gastrointestinal,0,2025-10-13,2025-09-13,Southwest,NM,Large,Urban
ST036,Clozapine_200mg_Liquid,Psychiatric,0,2026-07-13,2025-08-15,Southwest,NM,Large,Urban
ST036,Finasteride_500mg_Cream,Urology,70,2028-02-23,2025-09-01,Southwest,NM,Large,Urban
ST036,Clopidogrel_5mg_Liquid,Hematology,21,2026-04-03,2025-08-28,Southwest,NM,Large,Urban
ST036,Dipyridamole_200mg_Injection,Hematology,72,2026-04-12,2025-08-24,Southwest,NM,Large,Urban
ST036,Epinephrine_10mg_Cream,Emergency Medicine,321,2028-08-31,2025-08-14,Southwest,NM,Large,Urban
ST036,Heparin_100mg_Cream,Hematology,84,2025-12-02,2025-09-02,Southwest,NM,Large,Urban
ST036,Dabigatran_200mg_Injection,Hematology,2,2026-08-22,2025-08-19,Southwest,NM,Large,Urban
ST036,Norepinephrine_10mg_Capsule,Emergency Medicine,428,2026-01-07,2025-08-18,Southwest,NM,Large,Urban
ST036,Amiodarone_25mg_Tablet,Emergency Medicine,5,2028-03-22,2025-08-25,Southwest,NM,Large,Urban
ST036,Epinephrine_500mg_Cream,Emergency Medicine,0,2029-02-10,2025-08-27,Southwest,NM,Large,Urban
ST036,Codeine_200mg_Capsule,Pain Management,351,2028-04-13,2025-09-07,Southwest,NM,Large,Urban
ST036,Ticagrelor_10mg_Tablet,Hematology,94,2029-02-25,2025-08-21,Southwest,NM,Large,Urban
ST036,Lamotrigine_10mg_Cream,Neurological,159,2027-09-14,2025-08-21,Southwest,NM,Large,Urban
ST036,Brimonidine_500mg_Cream,Ophthalmologic,142,2029-04-10,2025-09-13,Southwest,NM,Large,Urban
ST036,Levothyroxine_100mg_Capsule,Endocrine,309,2029-03-05,2025-09-05,Southwest,NM,Large,Urban
ST036,Cromolyn_10mg_Tablet,Respiratory,60,2027-07-09,2025-08-31,Southwest,NM,Large,Urban
ST036,Epinephrine_50mg_Liquid,Emergency Medicine,190,2025-11-20,2025-09-13,Southwest,NM,Large,Urban
